"","car_specs","price","mileage","stringAsFactors"
"17437","2019 Mazda CX-5 GT | Clean Carfax","$25,399","83,296 km",FALSE
"17438","2019 Genesis G70 2.0T Prestige","$27,998","69,457 km",FALSE
"17439","2019 Honda Ridgeline EX-L AWD w/ Apple CarPlay & Android Auto, Heated S","$30,590","105,835 km",FALSE
"17440","2019 Mercedes-Benz C-Class AMG C 43 4MATIC Sedan","$43,595","82,756 km",FALSE
"17441","2019 Volkswagen Tiguan Trendline AWD w/ Apple CarPlay & Android Auto, Hea","$19,990","71,548 km",FALSE
"17442","2019 Acura TLX 3.5L SH-AWD Elite A-Spec CarPlay/Android Auto | Wi","$27,995","82,241 km",FALSE
"17443","2019 Subaru Forester 2.5i AWD w/ Apple CarPlay & Android Auto, Heated F","$20,990","78,048 km",FALSE
"17444","2019 Ram 1500 Rebel Crew Cab 4X4 Uconnect 4C, Apple CarPlay & An","$41,990","71,544 km",FALSE
"17445","2019 Dodge Challenger SXT|NO ACCIDENTS|LOW KMS|LEATHER|B-UP CAM","$28,498","46,975 km",FALSE
"17446","2018 Chevrolet Trax LS  BLUETOOTH | REVERSE CAMERA","$16,900","40,653 km",FALSE
"17447","2019 Ram 2500 TRADESMAN | 4X4 | 6.7L CUMMING V6 | 6 PASSENGER","$49,998","84,898 km",FALSE
"17448","2019 Nissan Rogue SL","$19,792","121,205 km",FALSE
"17449","2019 Honda Accord Touring w/ Apple CarPlay & Android Auto, Dual Zone","$24,590","90,018 km",FALSE
"17450","2019 Honda Accord Sport 1.5T w/ Apple CarPlay & Android Auto, Heated","$24,790","64,690 km",FALSE
"17451","2019 Chevrolet Volt LT","$20,499","97,426 km",FALSE
"17452","2019 Honda Pilot EX-L Navi - Leather - Sunroof - Lane Watch Camera","$29,495","121,752 km",FALSE
"17453","2019 Honda Odyssey EX-L RES","$26,595","160,252 km",FALSE
"17454","2019 Mercedes-Benz GLA 250 4MATIC SUV|Warranty|Prem|Night|Nav","$25,595","89,667 km",FALSE
"17455","2019 Chevrolet Silverado 1500 LTZ","$42,995","91,788 km",FALSE
"17456","2019 Mazda CX-5 GX AWD New Tires & Brakes","$22,888","83,000 km",FALSE
"17457","2019 Kia Sedona L | CLEAN CAR FAX | SAFETIED | 7 SEATER  |","$17,480","133,601 km",FALSE
"17458","2019 Nissan Pathfinder SV TECH 4WD NAVIGATION ACCIDENT FREE NISSAN CPO","$25,597","65,923 km",FALSE
"17459","2019 GMC Savana G3500 155 | 8 CYL 6.0L | CAM | CLEAN CARFAX |","$26,888","90,677 km",FALSE
"17460","2019 Porsche 911 Carrera 4 Wide Body 36k kms. $30K in options 1of63","$135,950","36,503 km",FALSE
"17461","2019 Jeep WRANGLER UNLIMITED Sport 4x4","$29,958","124,410 km",FALSE
"17462","2019 Hyundai Elantra GT LUXURY","$13,992","141,245 km",FALSE
"17463","2019 Honda Ridgeline Touring AWD | DEALER SERVICED | NAVI","$29,891","163,274 km",FALSE
"17464","2019 Audi Q8 Technik","$52,900","58,684 km",FALSE
"17465","2019 Mercedes-Benz GLA GLA 250 4MATIC SUV","$24,995","75,982 km",FALSE
"17466","2017 Mazda CX-9 GT | BACKUP CAMERA | NAVIGATION","$18,488","188,145 km",FALSE
"17467","2019 Toyota RAV4 Trail AWD, Back Up Cam, Heated Seats, Sunroof!","$31,995","93,795 km",FALSE
"17468","2019 Ram 1500 Classic ST | QUAD CAB | NIGHT EDITION | V6 | BRIGHT WHITE","$28,995","118,200 km",FALSE
"17469","2019 Honda Civic Sedan EX | ONE OWNER | REMOTE START | SUNROOF | ALLOYS |","$21,821","105,806 km",FALSE
"17470","2019 MINI 3 Door Cooper FWD, 2 SET OF RIMS, SUNROOF","$18,999","75,851 km",FALSE
"17471","2019 Audi Q7 TECHNIK | LEATHER | NAVI | HEATED WHEEL | ALLOYS |","$36,999","56,427 km",FALSE
"17472","2019 Chevrolet Colorado 2WD Work Truck | Clean Carfax","$19,995","144,633 km",FALSE
"17473","2019 Ram 1500 Classic Night Edition Crew | Side Steps | Bed Liner | 4X4","$34,995","28,735 km",FALSE
"17474","2019 Subaru Forester 2.5i Limited Local Trade, Limited, Panoramic Sunro","$20,488","142,596 km",FALSE
"17475","2019 Toyota RAV4 LE CERTIFIED | BACK UP CAMERA | HEATED SEATS","$21,891","195,177 km",FALSE
"17476","2022 Ford F-350 GAS 4X4 CREW CAB WITH NEW SERVICE UTILITY BODY","$92,800","39,080 km",FALSE
"17477","2019 MINI 3 Door Cooper Pano Sunroof Navi Heated frt Seats 16Alloy","$18,498","104,661 km",FALSE
"17478","2019 Honda Fit LOCAL TRADE/LOW KM W/HONDA SENSING","$25,490","71,329 km",FALSE
"17479","2019 Ferrari Portofino Convertible Hardtop Magneride Daytona Seats Blue S","$249,988","10,372 km",FALSE
"17480","2019 Volkswagen Golf SportWagen Comfortline DSG 4MOTION | Alloys | Power Group","$19,995","84,973 km",FALSE
"17481","2019 Porsche 718 Boxster ROADSTER | NAV | BOSE | 19 IN WHEELS","$73,910","14,610 km",FALSE
"17482","2019 Porsche 718 Cayman BOSE | 6-SPEED | CARPLAY | 19 IN WHEELS","$67,910","22,043 km",FALSE
"17483","2019 Jaguar F-Pace Premium AWD Panoroof Driver Assists CarPlay/Androi","$24,498","96,788 km",FALSE
"17484","2019 Jeep Cherokee North","$17,999","68,224 km",FALSE
"17485","2019 Mini Convertible Cooper CONVERTIBLE * NO ACCIDENTS","$25,248","75,706 km",FALSE
"17486","2023 Ford F-150 Raptor","$98,542","11 km",FALSE
"17487","2019 Hyundai Veloster 2.0 GL FWD | HTD SEATS | BU CAM | ALLOYS","$13,950","165,119 km",FALSE
"17488","2019 Mazda CX-5 GT AWD I SUNROOF I LEATHER I VNT SEATS I FULLY LOA","$25,995","63,114 km",FALSE
"17489","2019 Jeep Cherokee North 4x4 Certified Clean CarFax Finance Trades OK","$19,991","130,000 km",FALSE
"17490","2019 Chevrolet Colorado 4x4|Clean Carfax|Certified|B.Cam|Bluetooth|LowKM","$25,995","116,306 km",FALSE
"17491","2019 Mercedes-Benz GLE AMG GLE 63 S 4MATIC Coupe","$72,888","83,027 km",FALSE
"17492","2019 Ford Transit Passenger Wagon 8Passenger|T150 130Wheelbase|Certified|CleanCarfax","$49,995","106,697 km",FALSE
"17493","2019 BMW 6 Series 640i xDrive Gran Coupe|MPACKAGE|NAV|HUD|CARBON|BO|","$39,995","47,727 km",FALSE
"17494","2019 Ferrari 488 Spider  V8 | CARBON FIBRE | 20 IN WHEELS","$389,910","5,158 km",FALSE
"17495","2019 Honda Clarity Plug-In Hybrid TOURING | NAV | LEATHER | PUSH BUTTON","$25,994","73,520 km",FALSE
"17496","2016 Honda Civic Sedan LX LOW KMS CARPLAY HEATED SEATS","$13,988","96,230 km",FALSE
"17497","2019 Mercedes-Benz CLA250 AMG PKG | AWD | NAV | SUNROOF | BLIND SPOT","$25,884","92,221 km",FALSE
"17498","2019 Honda CR-V LX DEALER SERVICED","$21,692","120,284 km",FALSE
"17499","2019 Toyota Corolla LE | HEATED SEATS | CAMERA | APP CONNECT","$18,962","103,662 km",FALSE
"17500","2019 Nissan Maxima SR/Leather/Bose audio/Navigation only 61,000 km","$24,995","61,327 km",FALSE
"17501","2019 Honda Civic Sedan LX, Back Up Cam, Honda Sensing, Heated Seats!","$22,495","54,805 km",FALSE
"17502","2019 Audi A4 KOMFORT | AWD | SUNROOF | APP CONNECT | LEATHER","$23,493","90,490 km",FALSE
"17503","2019 Toyota Prius c","$21,988","45,448 km",FALSE
"17504","2019 McLaren 570S Spider","$228,888","18,461 km",FALSE
"17505","2019 Acura TLX SH-AWD Tech AWD, Navi, Sunroof, New Brakes/Tires","$29,995","68,927 km",FALSE
"17506","2024 Chevrolet Corvette 2LZ | Rear Cross Traffic Alert | Ventilated Seats","$179,888","1,681 km",FALSE
"17507","2019 Nissan Rogue SV *Winter Tires Included with Purchase!*","$18,238","95,456 km",FALSE
"17508","2019 Buick Encore FWD Essence","$18,995","74,573 km",FALSE
"17509","2019 Chevrolet Trax AWD 4dr LT","$18,988","112,513 km",FALSE
"17510","2019 Honda Odyssey EX-L APPLE CARPLAY/ANDROID AUTO | HEATED STEERING","$26,688","168,705 km",FALSE
"17511","2019 Infiniti QX50 ProACTIVE AWD | Leather Seats | Navigation","$26,880","60,786 km",FALSE
"17512","2019 Chevrolet Trax FWD 4dr LT","$18,988","58,839 km",FALSE
"17513","2019 Jeep Cherokee 4x4 Limited","$21,999","105,456 km",FALSE
"17514","2019 Honda Odyssey EX-L RES, 8-PASS, LEATHER, NAVI, MOONROOF, BACKUPC","$33,100","90,000 km",FALSE
"17515","2019 Volkswagen Golf Comfortline, Rear Camera, Blindspot, Apple Carplay","$19,495","54,110 km",FALSE
"17516","2023 Mercedes-Benz CLA-Class PREMIUM PKG | NIGHT PKG | TECH PKG","$49,994","8,475 km",FALSE
"17517","2019 Toyota Camry SE  BLK ON BLK  NO ACCIDENTS","$24,998","81,044 km",FALSE
"17518","2019 Hyundai Elantra Luxury","$17,495","123,879 km",FALSE
"17519","2019 Volvo XC90 T6 AWD Inscription |CPO|HUD|360|ACC|","$34,999","69,099 km",FALSE
"17520","2019 Ram 1500 Classic Express 4x4 V8 NIGHT EDITION WE FINANCE ALL CREDIT","$30,995","137,398 km",FALSE
"17521","2019 Audi Q7 TECHNIK CARBON PKG |NAV|360CAM|HUD|BSM|ADAPTIVCRUZ","$47,777","54,500 km",FALSE
"17522","2019 Jeep Grand Cherokee Summit 4x4 |GPS|SiriusXM|HtdSeats|BkpCam|","$30,595","123,744 km",FALSE
"17523","2019 GMC Sierra 1500 4WD Double Cab 147  SLT","$38,999","77,808 km",FALSE
"17524","2019 Lexus RX RX 350 F Sport/ Red Leather/NAVI/Sunroof/Clean Car","$32,998","147,916 km",FALSE
"17525","2019 Mercedes-Benz C-Class C 300, AMGPKG, NAVI, PANO, BACKUPCAM, B.SPOT, NOAC","$28,850","98,000 km",FALSE
"17526","2021 GMC Yukon XL SLTSLT LUXURY, 5.3L, 4X4, 8-PASS, ROOF, HTD/COOL,","$68,912","87,232 km",FALSE
"17527","2019 Volkswagen Tiguan Highline, R-LINE, AWD, LEATHER, PANO, BACKUPCAM, B","$22,250","119,000 km",FALSE
"17528","2019 Mitsubishi RVR ES 2.0L FWD | HTD SEATS | BU CAM | 64K KM","$18,950","64,868 km",FALSE
"17529","2019 Land Rover Range Rover Sport RANGE ROVER SPORT HSE DYNAMIC RED AND BLACK INTERI","$53,950","80,000 km",FALSE
"17530","2019 Hyundai Santa Fe 2.4L Preferred AWD  CAM ADAP-CC HTD-SW","$17,500","153,499 km",FALSE
"17531","2019 Chevrolet Spark 2LT  **LOW KMS - SUNROOF**","$17,798","47,282 km",FALSE
"17532","2019 Chevrolet Camaro 2dr Cpe 2SS*Leather*Sunroof*Camera*BSM*ExtraMINT!","$39,880","68,104 km",FALSE
"17533","2019 Lexus IS SOLD - PENDING DELIVERY","$36,950","23,274 km",FALSE
"17534","2016 Honda Civic Touring","$17,999","127,781 km",FALSE
"17535","2020 Honda Civic Sedan Sport CVT, LOW KMS!!! SUNROOF, BLIND SPOT CAMERA","$21,995","79,554 km",FALSE
"17536","2021 Toyota RAV4 ONE OWNER - LEATHER - SUNROOF -","$35,495","99,996 km",FALSE
"17537","2021 Toyota Sienna XLE HYBRID 7 Passenger","$42,888","106,998 km",FALSE
"17538","2021 Kia Telluride Nightsky AWD | Premium Sound | HUD | Captain Seat","$45,527","26,550 km",FALSE
"17539","2021 Kia Forte APPLE/ANDROID CARPLAY* REARVIEW CAMERA* HEATED STD","$18,499","106,355 km",FALSE
"17540","2022 Chevrolet Silverado 1500 LTD Custom Trail Boss CUSTOM TRAIL BOSS | REAR VISION","$47,303","58,060 km",FALSE
"17541","2023 Ford Escape ST-LINE,NAVIGATION,SUNROOF,LEATHER","$29,995","41,245 km",FALSE
"17542","2019 Mazda Mazda3 Sport GS Auto i-ACTIV AWD*Leather*Sunroof*Camera*Cruise!","$19,888","86,764 km",FALSE
"17543","2019 Nissan Murano AWD Platinum PANO NAV MINT WE FINANCE ALL CREDIT","$33,495","54,767 km",FALSE
"17544","2019 Kia Soul EX + HEATED SEATS AND STEERING SAFETY IS INCLUDED","$15,999","58,650 km",FALSE
"17545","2019 Land Rover Range Rover V8 | AUTOBIOGRAPHY | SWB | 22 IN WHEELS","$76,910","47,275 km",FALSE
"17546","2024 Audi S5 Sportback Progressiv","$69,895","9,918 km",FALSE
"17547","2019 Mercedes-Benz S-Class S63 AMG|4MATIC+|V8BITURBO|FULLRECLINE|REARSCREENS|","$99,995","73,885 km",FALSE
"17548","2019 Kia Sorento LX | Clean Carfax","$14,199","169,750 km",FALSE
"17549","2019 Nissan Rogue SV|AppleCarplay|Heated Seats|Blindspots|Camera","$17,499","87,758 km",FALSE
"17550","2019 Chevrolet Tahoe PREMIER| SUNROOF | LEATHER | RMT START | HUD |BOSE","$54,652","98,716 km",FALSE
"17551","2019 Dodge Charger GT w/ Uconnect 4C, Apple CarPlay & Android Auto, N","$26,590","49,332 km",FALSE
"17552","2019 Honda Civic Touring","$21,500","51,372 km",FALSE
"17553","2019 Honda Insight Touring","$20,900","117,022 km",FALSE
"17554","2019 Honda Accord Sedan Touring CVT*AllPwrOpti*HtdSeats*BSM*HUD*LDW*","$19,880","166,564 km",FALSE
"17555","2019 Dodge Challenger GT AWD","$27,958","134,821 km",FALSE
"17556","2023 Honda Civic Hatchback Sport Touring","$31,995","16,024 km",FALSE
"17557","2019 Jeep Cherokee","$18,900","137,000 km",FALSE
"17558","2019 Ram 1500","$42,500","47,650 km",FALSE
"17559","2019 Honda Civic Sedan EX | LOW KMS! | NO ACCIDENTS!","$23,800","38,765 km",FALSE
"17560","2019 Jeep Compass Limited HEATED SEATS/WHEEL, BACKUP CAM","$21,988","100,209 km",FALSE
"17561","2019 Toyota RAV4 AWD LE","$26,988","57,650 km",FALSE
"17562","2019 Nissan Sentra SV | CLEAN CARFAX | ONE OWNER | BLUETOOTH","$15,497","97,563 km",FALSE
"17563","2019 Hyundai Sonata SPORTS PKG | NO ACCIDENT | CERTIFIED | BLIND SPOT","$19,499","109,686 km",FALSE
"17564","2019 Hyundai Accent","$12,500","145,581 km",FALSE
"17565","2019 Honda HR-V LX","$23,600","59,914 km",FALSE
"17566","2022 Toyota C-HR LE | BackUp Cam | Bluetooth | Keyless Entry","$23,900","72,907 km",FALSE
"17567","2019 Chevrolet Silverado 1500   No Accident Carplay Backup Camera Remote Start","$31,995","93,134 km",FALSE
"17568","2019 Chevrolet Cruze LT","$16,988","69,242 km",FALSE
"17569","2019 Subaru WRX Sport-tech Manual  - Navigation","$34,513","109,214 km",FALSE
"17570","2019 Jeep Grand Cherokee Limited","$27,999","99,521 km",FALSE
"17571","2019 Toyota Corolla","$18,995","155,200 km",FALSE
"17572","2019 Kia Sedona LX SAFETY CERTIFIED | NEW TIRES | APPLE CARPLAY |","$14,988","188,129 km",FALSE
"17573","2019 Lexus IS IS 350 NO ACCIDENTS | AWD | LOW KMS","$37,888","48,626 km",FALSE
"17574","2019 Honda Civic Sedan Touring CVT SAFETY CERTIFIED NEW TIRES TRADE IN","$19,850","123,237 km",FALSE
"17575","2019 Hyundai Tucson Preferred | AWD | Car Play | Rear Cam |","$17,995","102,856 km",FALSE
"17576","2022 BMW M3 503HP | CARBON EXTERIOR PACKAGE / PREMIUM PKG / AD","$91,999","23,201 km",FALSE
"17577","2019 Audi A5 Coupe Technik|QUATTRO|NAV|REDLEATHER|BANGOLUFSEN|SUNROOF","$31,987","23,014 km",FALSE
"17578","2019 Ram 2500 | One Owner |","$44,999","187,426 km",FALSE
"17579","2019 Volvo XC60 T6 All-wheel Drive Momentum","$29,990","62,000 km",FALSE
"17580","2019 Tesla Model X 100D AUTO PILOT | DUAL MOTOR AWD |  FALCON WING DO","$58,688","94,941 km",FALSE
"17581","2019 Toyota 86 TRD Special Edition w/ Rearview Camera, Cruise Con","$24,590","92,720 km",FALSE
"17582","2019 Mazda CX-9 Signature AWD|REMOTE STARTER|WINTER TIRES|360 CAM+","$29,888","85,006 km",FALSE
"17583","2019 Kia Sorento EX 2.4 AWD","$15,995","168,000 km",FALSE
"17584","2019 Ford Edge SEL","$18,506","128,567 km",FALSE
"17585","2019 Jeep WRANGLER UNLIMITED Sahara","$40,106","41,922 km",FALSE
"17586","2023 Mercedes-Benz C43 AMG 4MATIC Intelli Drive, AMG Night Pkge","$69,900","3,038 km",FALSE
"17587","2019 Volkswagen Tiguan Comfortline","$19,606","144,285 km",FALSE
"17588","2019 Kia Sorento EX 2.4","$21,606","113,239 km",FALSE
"17589","2019 Kia Sportage EX","$19,606","119,660 km",FALSE
"17590","2019 Mazda CX-5 GT w/Turbo","$23,106","130,141 km",FALSE
"17591","2019 Nissan Kicks 1-Owner | No Accidents |","$18,998","97,168 km",FALSE
"17592","2019 Subaru WRX Sport-tech Manual | New Arrival |","$31,999","81,851 km",FALSE
"17593","2019 Hyundai Sonata Essential 2.4L w/Sport Pkg | Leather | Sunroof | C","$13,399","158,881 km",FALSE
"17594","2019 Honda Civic Sedan EX | ACCIDENT FREE | SUNROOF | CARPLAY | BACKUP CA","$22,827","67,850 km",FALSE
"17595","2019 Kia Forte LX | One Owner | No Accidents","$15,899","83,068 km",FALSE
"17596","2020 Nissan Rogue S|CARPLAY|BLINDSPOTHEATED SEATS","$21,887","68,075 km",FALSE
"17597","2019 BMW 4 Series 430i xDrive Gran Coupe","$26,500","100,500 km",FALSE
"17598","2019 Kia Stinger GT | Limited | AWD","$34,488","29,866 km",FALSE
"17599","2019 Ford Escape Pano Roof, Nav, Adaptive Cruise, Blis, Leather","$21,499","73,829 km",FALSE
"17600","2019 Ford F-150  Lariat | 2.7L V6 | Moonroof | 4X4","$37,488","94,208 km",FALSE
"17601","2019 Land Rover Range Rover Velar R-Dynamic HSE, Pano Roof, Nav, Blis, Leather seats","$38,598","81,333 km",FALSE
"17602","2019 Hyundai Santa Fe PanoRoof,Leather,HtdSteeringWhl/Seats,AppleCarpla","$20,989","122,931 km",FALSE
"17603","2019 Hyundai Elantra GT N Line Ultimate","$23,777","36,955 km",FALSE
"17604","2019 Honda CR-V EX | One Owner","$26,299","86,637 km",FALSE
"17605","2019 Hyundai Tucson PREFERRED AWD - ONE OWNER/ CARPLAY/LANE SAFETY","$19,876","92,776 km",FALSE
"17606","2016 Mercedes-Benz E-Class 4MATIC&#174; | Third Row | Nav | 360 Cam","$26,945","120,782 km",FALSE
"17607","2019 Isuzu NRR  DUMP TRUCK","$54,992","71,267 km",FALSE
"17608","2019 Nissan LEAF S","$18,606","92,650 km",FALSE
"17609","2019 Mazda Mazda3 Sport GS w/ Apple CarPlay & Android Auto, Heated Steerin","$18,790","95,671 km",FALSE
"17610","2019 Ford Escape Se I Heated Seats I","$15,990","111,132 km",FALSE
"17611","2019 Chrysler Pacifica Limited 2wd","$27,777","104,637 km",FALSE
"17612","2019 Honda Odyssey TOURING  |  REAR ENTERTAINMENT SYSTEM W/ ARE WE TH","$32,888","120,009 km",FALSE
"17613","2019 Toyota Prius UN-CERTIFIED","$14,598","263,793 km",FALSE
"17614","2019 Kia Sorento LX 2.4L FWD","$19,999","71,500 km",FALSE
"17615","2019 Honda HR-V","$23,799","96,620 km",FALSE
"17616","2019 Infiniti Q60 3.0T NAVI | SUNROOF","$31,894","49,277 km",FALSE
"17617","2019 Honda Accord Sedan SPORT  |  POWER MOONROOF  |  LANEWATCH BLIND SPOT","$17,888","205,220 km",FALSE
"17618","2019 Jeep Cherokee TRAILHAWK  4WD  8.4-INCH U-CONNECT INFOTAINMENT  |","$25,888","66,540 km",FALSE
"17619","2019 Honda Odyssey EX","$32,488","69,766 km",FALSE
"17620","2019 Toyota RAV4 Hybrid","$33,888","114,232 km",FALSE
"17621","2019 Honda Passport TOURING AWD  |  20-INCH ALLOYS  |   NAVIGATION  |","$29,888","119,905 km",FALSE
"17622","2019 Toyota Camry XSE","$30,888","69,657 km",FALSE
"17623","2019 Audi S5 3.0T Technik CPO | Massage Seats | Carbon Inlays","$40,300","78,916 km",FALSE
"17624","2019 Volkswagen Jetta COMFORTLINE/ SOLD/ PENDING DELIVERY","$17,999","77,039 km",FALSE
"17625","2019 Lexus NX 300 | LUXURY PKG. | APPLE CAR PLAY |","$31,995","81,227 km",FALSE
"17626","2022 Mazda CX-30 GS LUX PKG|DILAWRI CERTIFIED|1 OWNER","$24,999","76,733 km",FALSE
"17627","2019 Toyota Corolla XSE/HEATED SEATS/ABS BRAKES","$25,998","56,695 km",FALSE
"17628","2019 Toyota Highlander XLE","$35,588","75,155 km",FALSE
"17629","2019 Jeep Cherokee Limited | Remote Start |","$14,998","140,341 km",FALSE
"17630","2019 Kia Soul LX, Locally Owned, Clean Carfax and Accident Free","$15,500","104,813 km",FALSE
"17631","2019 Honda Civic LX","$19,390","117,735 km",FALSE
"17632","2019 Honda HR-V Sport Honda Certified With 7YR/160K Warranty!","$25,990","38,204 km",FALSE
"17633","2019 Honda CR-V EX","$21,990","100,263 km",FALSE
"17634","2019 BMW X3 xDrive30i  SPORT PKG LEATHER PANO/ROOF NAVI CAMERA","$26,990","115,994 km",FALSE
"17635","2019 Nissan Kicks S","$17,398","53,571 km",FALSE
"17636","2024 Kia Telluride SX LIMITED NAPPA LEATHER HEADS UP DISPLAY 360 CAM!","$55,497","21,193 km",FALSE
"17637","2019 Hyundai Elantra Essential | BACKUP CAM | BLUETOOTH | HEATED SEATS","$17,488","85,589 km",FALSE
"17638","2019 Lincoln MKC Select CARPLAY | LEATHER INTERIOR | HEATED FRONT S","$23,995","62,342 km",FALSE
"17639","2019 Acura TLX Tech A-Spec SH-AWD","$27,349","114,294 km",FALSE
"17640","2019 Ford F-150 Lariat LEATHER INTERIOR | HEATED FRONT SEATS | SYN","$41,995","85,253 km",FALSE
"17641","2019 Ram 1500 Limited CREW | HEATED/VENTED LEATHER | PANO ROOF |","$32,498","221,023 km",FALSE
"17642","2019 Toyota C-HR FWD GREAT ON GAS/ REARVIEW CAMERA/ ALLOYS","$20,998","91,077 km",FALSE
"17643","2019 Nissan Murano FWD|BACK UP CAMERA|KEYLESS ENTRY","$17,990","108,441 km",FALSE
"17644","2019 Hyundai Sonata 2.4L Preferred","$14,999","177,000 km",FALSE
"17645","2019 Ford Mustang EcoBoost ONE OWNER | NAVIGATION | ECOBOOST ENGINE","$25,998","85,764 km",FALSE
"17646","2016 Lexus RX 350","$28,888","138,398 km",FALSE
"17647","2019 Mitsubishi RVR SE / AWC / REVERSE CAM / HTD SEATS / NO ACCIDENTS","$16,995","100,105 km",FALSE
"17648","2019 Mazda CX-5 SIGNATURE DIESEL / LEATHER / NAV / NO ACCIDENTS","$24,995","77,238 km",FALSE
"17649","2019 Jeep Grand Cherokee Altitude  ALTITUDE-LEATHER-SUNROOF-ALPINE-","$28,999","104,152 km",FALSE
"17650","2019 Kia Forte EX+  | Sunroof | Heated Seats & Steering | Apple C","$18,999","44,500 km",FALSE
"17651","2019 Volkswagen Arteon Auto  AWD!","$25,995","116,898 km",FALSE
"17652","2019 Hyundai Santa Fe Luxury","$18,941","153,784 km",FALSE
"17653","2018 Honda Civic Sedan EX CVT DILAWRI CERTIFIED| FRESH OIL CHANGE|","$18,999","79,149 km",FALSE
"17654","2018 Ford Escape AWD*AS IS*NO ACCIDENTS*ECO BOOST*SAVE $$$ ON GAS*","$14,481","133,590 km",FALSE
"17655","2018 Audi Q5 PROGRESSIV | QUATTRO | S-LINE | PANO | 360 CAM","$26,450","81,879 km",FALSE
"17656","2019 Nissan Kicks S Automatic Emergency Braking Rear Back-Up Camera","$15,232","119,891 km",FALSE
"17657","2020 Mercedes-Benz GLA 250 4MATIC  No Accident Navigation Carplay Panoram","$29,600","36,949 km",FALSE
"17658","2021 Ford Edge ST LINE | PANO ROOF | LOW MILEAGE | FACTORY WARR","$30,995","55,000 km",FALSE
"17659","2021 Acura RDX A-Spec","$34,495","85,970 km",FALSE
"17660","2022 Ram 2500 POWER WAGON | LEVEL 3 | LEATHER | 12"" SCREEN","$63,995","44,525 km",FALSE
"17661","2024 Mercedes-Benz GLS580 SUV | PINN | NIGHT | ACCLRTD CRS | 22""S","$139,895","14,679 km",FALSE
"17662","2019 Jeep WRANGLER UNLIMITED Sahara","$30,950","118,000 km",FALSE
"17663","2019 Mazda CX-3 GS |CruiseCtrl|HtdSeats|SportMode|","$17,195","140,633 km",FALSE
"17664","2019 Volkswagen Jetta Highline  BLIND-SPOT LEATH ROOF","$14,798","157,590 km",FALSE
"17665","2019 Ford Escape Titanium 4WD  **SAFE/SMART + ROOF PKG**","$19,798","100,488 km",FALSE
"17666","2021 Alfa Romeo Stelvio","$64,888","63,800 km",FALSE
"17667","2019 Ford EcoSport SES 4WD  **SUNROOF - HTD SW**","$14,998","130,407 km",FALSE
"17668","2019 Honda Passport Touring","$31,999","101,282 km",FALSE
"17669","2019 Mazda Mazda3 GX","$20,000","88,140 km",FALSE
"17670","2019 Mazda CX-9 GS-L","$30,000","66,653 km",FALSE
"17671","2019 Lexus NX 300 No Accident","$33,500","37,412 km",FALSE
"17672","2019 Lexus RX 350 *LUXURY PACKAGE*NAVIGATION","$36,388","90,841 km",FALSE
"17673","2019 Nissan Pathfinder SL Premium 4X4 / LEATHER SEATS / 7 PASSENGERS","$23,998","82,622 km",FALSE
"17674","2019 Honda Odyssey EX-L W/NAVIGATION/ /HONDA CERTIFIED/ ONE OWNER/","$34,450","85,842 km",FALSE
"17675","2019 Chevrolet Equinox Premier","$20,895","115,568 km",FALSE
"17676","2021 BMW 3 Series 330i xDrive FULL FACTORY WARRANTY TILL MAY 2025","$35,900","72,500 km",FALSE
"17677","2019 Subaru Forester Touring | BACKUP CAM | HTD LTHR SEATS | KEYLESS EN","$18,403","152,346 km",FALSE
"17678","2019 Toyota Tacoma SR5  SR5-2 INCH LIFT- LEATHRT- FUEL RIMS","$37,999","126,150 km",FALSE
"17679","2019 Honda CR-V EX MODEL, AWD, SUNROOF, REARVIEW CAMERA, HEATED SE","$25,300","128,306 km",FALSE
"17680","2019 Subaru Ascent Convenience | 3RD ROW | BACKUP CAM | BT | HEATED S","$24,887","95,127 km",FALSE
"17681","2019 Volkswagen Atlas Trendline | 3RD ROW | BACKUP CAM | BLUETOOTH | KEY","$23,999","110,024 km",FALSE
"17682","2019 Nissan Murano SV","$15,895","194,733 km",FALSE
"17683","2019 Ford F-150","$30,895","163,720 km",FALSE
"17684","2019 Cadillac XT5","$30,495","52,421 km",FALSE
"17685","2019 Toyota RAV4 AWD XLE, Off Lease, Sunroof, Power Tail Gate","$29,900","115,925 km",FALSE
"17686","2017 Honda Accord 4dr I4 CVT Sport","$20,995","87,437 km",FALSE
"17687","2019 Chevrolet Silverado 1500 LT Trail Boss","$33,495","197,416 km",FALSE
"17688","2019 Volkswagen Atlas 3.6 FSI Highline","$27,995","118,245 km",FALSE
"17689","2019 Hyundai Tucson ESSENTIAL","$16,995","168,656 km",FALSE
"17690","2019 Kia Forte EX Premium IVT","$21,400","66,100 km",FALSE
"17691","2019 Ford Escape SE","$15,495","137,671 km",FALSE
"17692","2019 Ford Flex SEL | 3RD ROW | BACKUP CAM | BT | HTD SEATS | KEYL","$21,949","130,026 km",FALSE
"17693","2019 Toyota Highlander AWD XLE, Local Previous Owner, Serviced at UJT!!!","$31,900","157,204 km",FALSE
"17694","2019 Toyota RAV4 TRAIL|AWD|LEATHER|SUNROOF|NEW TIRES Trail","$32,477","102,229 km",FALSE
"17695","2019 Honda Civic Sport | BACKUP CAM | BT | HTD SEATS | KEYLESS ENTR","$23,888","65,097 km",FALSE
